id,attr_time,,attr_x,attr_y,attr_z
11283,1.54718E+12,2018-01-11 14:55:50,1.34767,3.72803,8.37176
11284,1.54718E+12,2018-01-11 14:55:50,1.43185,3.75772,8.34529
11285,1.54718E+12,2018-01-11 14:55:50,1.55962,3.78966,8.3373
11286,1.54718E+12,2018-01-11 14:55:50,1.60193,3.81911,8.3922
11287,1.54718E+12,2018-01-11 14:55:50,1.50635,3.81775,8.48505
11288,1.54718E+12,2018-01-11 14:55:50,1.4581,3.81157,8.43124
11289,1.54718E+12,2018-01-11 14:55:50,1.47928,3.83339,8.36703
11290,1.54718E+12,2018-01-11 14:55:50,1.38481,3.85057,8.47008
11291,1.54718E+12,2018-01-11 14:55:50,1.29036,3.86774,8.57312
11292,1.54718E+12,2018-01-11 14:55:50,1.20668,3.84988,8.50421
11293,1.54718E+12,2018-01-11 14:55:50,1.25403,3.89827,8.20229
11294,1.54718E+12,2018-01-11 14:55:50,1.3119,3.88811,8.22646
11295,1.54718E+12,2018-01-11 14:55:50,1.33522,3.92392,8.24713
11296,1.54718E+12,2018-01-11 14:55:50,1.32596,3.95166,8.26562
11297,1.54718E+12,2018-01-11 14:55:50,1.31114,3.95956,8.29004
11298,1.54718E+12,2018-01-11 14:55:50,1.30365,3.95583,8.24016
11299,1.54718E+12,2018-01-11 14:55:50,1.36711,3.97997,8.15944
11300,1.54718E+12,2018-01-11 14:55:50,1.32071,3.94505,8.2973
11301,1.54718E+12,2018-01-11 14:55:50,1.29955,3.93094,8.38904
11302,1.54718E+12,2018-01-11 14:55:50,1.27838,3.91682,8.48076
11303,1.54718E+12,2018-01-11 14:55:50,1.26414,3.90733,8.54251
11304,1.54718E+12,2018-01-11 14:55:50,1.23978,3.94737,8.52348
11305,1.54718E+12,2018-01-11 14:55:50,1.17909,3.96268,8.33815
11306,1.54718E+12,2018-01-11 14:55:50,1.14873,3.95509,8.36092
11307,1.54718E+12,2018-01-11 14:55:50,1.11838,3.94751,8.3837
11308,1.54718E+12,2018-01-11 14:55:51,1.11369,3.98395,8.36697
11309,1.54718E+12,2018-01-11 14:55:51,1.12141,3.94933,8.22742
11310,1.54718E+12,2018-01-11 14:55:51,1.08554,3.93269,8.25496
11311,1.54718E+12,2018-01-11 14:55:51,1.0907,3.96374,8.25626
11312,1.54718E+12,2018-01-11 14:55:51,1.13353,3.94565,8.2222
11313,1.54718E+12,2018-01-11 14:55:51,1.11343,3.92775,8.18628
11314,1.54718E+12,2018-01-11 14:55:51,1.05945,3.93362,8.03281
11315,1.54718E+12,2018-01-11 14:55:51,1.05345,4.00002,7.60443
11316,1.54718E+12,2018-01-11 14:55:51,1.06259,3.91507,7.63768
11317,1.54718E+12,2018-01-11 14:55:51,1.0014,3.84512,7.96115
11318,1.54718E+12,2018-01-11 14:55:51,0.940201,3.77516,8.28464
11319,1.54718E+12,2018-01-11 14:55:51,0.957382,3.77325,8.40668
11320,1.54718E+12,2018-01-11 14:55:51,1.16533,3.75713,8.26627
11321,1.54718E+12,2018-01-11 14:55:51,1.1497,3.77275,8.12566
11322,1.54718E+12,2018-01-11 14:55:51,1.00215,3.6375,8.1664
11323,1.54718E+12,2018-01-11 14:55:51,0.758911,3.41298,8.24124
11324,1.54718E+12,2018-01-11 14:55:51,0.575561,3.30815,8.17709
11325,1.54718E+12,2018-01-11 14:55:51,0.310471,3.26329,7.81552
11326,1.54718E+12,2018-01-11 14:55:51,0.15683,3.39055,8.14899
11327,1.54718E+12,2018-01-11 14:55:51,0.615585,3.51651,8.80373
11328,1.54718E+12,2018-01-11 14:55:51,1.06219,3.74997,8.66162
11329,1.54718E+12,2018-01-11 14:55:51,1.43652,3.94565,8.54251
11330,1.54718E+12,2018-01-11 14:55:51,1.45261,3.94565,8.34937
11331,1.54718E+12,2018-01-11 14:55:51,1.34538,3.90887,8.57004
11332,1.54718E+12,2018-01-11 14:55:51,1.4016,3.85585,9.14027
11333,1.54718E+12,2018-01-11 14:55:51,1.54765,3.80974,9.35552
11334,1.54718E+12,2018-01-11 14:55:51,1.69373,3.76361,9.57076
11335,1.54718E+12,2018-01-11 14:55:51,2.01268,3.69368,9.51326
11336,1.54718E+12,2018-01-11 14:55:51,2.04767,3.70361,9.2094
11337,1.54718E+12,2018-01-11 14:55:51,1.91588,3.72235,8.82135
11338,1.54718E+12,2018-01-11 14:55:51,1.78787,3.66162,8.46486
11339,1.54718E+12,2018-01-11 14:55:51,1.6391,3.58723,8.20039
11340,1.54718E+12,2018-01-11 14:55:51,1.58858,3.55402,7.94369
11341,1.54718E+12,2018-01-11 14:55:51,1.68181,3.58066,7.69066
11342,1.54718E+12,2018-01-11 14:55:51,1.72212,3.63664,8.15657
11343,1.54718E+12,2018-01-11 14:55:51,2.02876,3.65129,8.36302
11344,1.54718E+12,2018-01-11 14:55:51,2.01991,3.72212,8.09741
11345,1.54718E+12,2018-01-11 14:55:51,2.01112,3.79242,7.83383
11346,1.54718E+12,2018-01-11 14:55:51,2.01112,3.77336,7.68149
11347,1.54718E+12,2018-01-11 14:55:51,1.9391,3.68182,7.76822
11348,1.54718E+12,2018-01-11 14:55:51,1.86675,3.52281,8.59331
11349,1.54718E+12,2018-01-11 14:55:51,1.80345,3.53737,8.87294
11350,1.54718E+12,2018-01-11 14:55:51,1.74594,3.65239,8.53751
11351,1.54718E+12,2018-01-11 14:55:51,1.84167,3.63771,8.49683
11352,1.54718E+12,2018-01-11 14:55:51,1.91934,3.57773,8.93565
11353,1.54718E+12,2018-01-11 14:55:51,1.72095,3.68304,9.19278
11354,1.54718E+12,2018-01-11 14:55:51,1.64761,3.70329,8.8996
11355,1.54718E+12,2018-01-11 14:55:51,1.62552,3.68857,8.57565
11356,1.54718E+12,2018-01-11 14:55:51,1.50441,3.66141,8.45238
11357,1.54718E+12,2018-01-11 14:55:51,1.22966,3.57407,8.24468
11358,1.54718E+12,2018-01-11 14:55:52,1.28093,3.50536,8.21429
11359,1.54718E+12,2018-01-11 14:55:52,1.39197,3.34264,8.52037
11360,1.54718E+12,2018-01-11 14:55:52,1.30534,3.31114,8.5755
11361,1.54718E+12,2018-01-11 14:55:52,1.2187,3.27963,8.63063
11362,1.54718E+12,2018-01-11 14:55:52,1.19456,3.30739,8.94739
11363,1.54718E+12,2018-01-11 14:55:52,1.35832,3.241,8.89677
11364,1.54718E+12,2018-01-11 14:55:52,1.44296,3.33913,8.65733
11365,1.54718E+12,2018-01-11 14:55:52,1.51837,3.35188,8.61865
11366,1.54718E+12,2018-01-11 14:55:52,1.57755,3.35188,8.64401
11367,1.54718E+12,2018-01-11 14:55:52,1.5493,3.32634,8.80216
11368,1.54718E+12,2018-01-11 14:55:52,1.43434,3.28091,8.87509
11369,1.54718E+12,2018-01-11 14:55:52,1.49133,3.34923,8.51549
11370,1.54718E+12,2018-01-11 14:55:52,1.49869,3.37338,8.62032
11371,1.54718E+12,2018-01-11 14:55:52,1.52499,3.38654,8.62689
11372,1.54718E+12,2018-01-11 14:55:52,1.55132,3.39969,8.63347
11373,1.54718E+12,2018-01-11 14:55:52,1.57089,3.40971,8.63828
11374,1.54718E+12,2018-01-11 14:55:52,1.65729,3.52022,8.63324
11375,1.54718E+12,2018-01-11 14:55:52,1.6055,3.49255,8.82916
11376,1.54718E+12,2018-01-11 14:55:52,1.44728,3.41028,8.80887
11377,1.54718E+12,2018-01-11 14:55:52,1.3105,3.38097,8.46689
11378,1.54718E+12,2018-01-11 14:55:52,1.27568,3.38834,8.34521
11379,1.54718E+12,2018-01-11 14:55:52,1.32391,3.43922,8.25665
11380,1.54718E+12,2018-01-11 14:55:52,1.32501,3.44765,8.11911
11381,1.54718E+12,2018-01-11 14:55:52,1.30368,3.46555,8.15572
11382,1.54718E+12,2018-01-11 14:55:52,1.33461,3.36488,8.59421
11383,1.54718E+12,2018-01-11 14:55:52,1.37138,3.40166,8.56563
11384,1.54718E+12,2018-01-11 14:55:52,1.34613,3.45872,8.35603
11385,1.54718E+12,2018-01-11 14:55:52,1.31378,3.46419,8.44583
11386,1.54718E+12,2018-01-11 14:55:52,1.28244,3.45068,8.59827
11387,1.54718E+12,2018-01-11 14:55:52,1.32835,3.45834,8.69012
11388,1.54718E+12,2018-01-11 14:55:52,1.37428,3.46599,8.78198
11389,1.54718E+12,2018-01-11 14:55:52,1.38565,3.53085,8.81268
11390,1.54718E+12,2018-01-11 14:55:52,1.41214,3.57822,8.56001
11391,1.54718E+12,2018-01-11 14:55:52,1.39905,3.61749,8.36359
11392,1.54718E+12,2018-01-11 14:55:52,1.42989,3.60101,8.42069
11393,1.54718E+12,2018-01-11 14:55:52,1.4726,3.57539,8.51463
11394,1.54718E+12,2018-01-11 14:55:52,1.5289,3.5451,8.6577
11395,1.54718E+12,2018-01-11 14:55:52,1.52948,3.53795,8.77235
11396,1.54718E+12,2018-01-11 14:55:52,1.47585,3.52476,8.6978
11397,1.54718E+12,2018-01-11 14:55:52,1.39623,3.58516,8.68915
11398,1.54718E+12,2018-01-11 14:55:52,1.4884,3.60358,8.55087
11399,1.54718E+12,2018-01-11 14:55:52,1.5706,3.62003,8.4276
11400,1.54718E+12,2018-01-11 14:55:52,1.49113,3.52312,8.6747
11401,1.54718E+12,2018-01-11 14:55:52,1.22496,3.41666,8.49724
11402,1.54718E+12,2018-01-11 14:55:52,1.22708,3.45015,8.51567
11403,1.54718E+12,2018-01-11 14:55:52,1.32512,3.47362,8.53636
11404,1.54718E+12,2018-01-11 14:55:52,1.45255,3.45401,8.52655
11405,1.54718E+12,2018-01-11 14:55:52,1.49399,3.44765,8.5472
11406,1.54718E+12,2018-01-11 14:55:52,1.49399,3.43672,8.57812
11407,1.54718E+12,2018-01-11 14:55:52,1.43033,3.4285,8.54576
11408,1.54718E+12,2018-01-11 14:55:53,1.39156,3.4285,8.58769
11409,1.54718E+12,2018-01-11 14:55:53,1.36174,3.4285,8.63988
11410,1.54718E+12,2018-01-11 14:55:53,1.36844,3.41927,8.74121
11411,1.54718E+12,2018-01-11 14:55:53,1.39821,3.49461,8.5378
11412,1.54718E+12,2018-01-11 14:55:53,1.43373,3.51588,8.38409
11413,1.54718E+12,2018-01-11 14:55:53,1.40204,3.45146,8.48123
11414,1.54718E+12,2018-01-11 14:55:53,1.36371,3.41315,8.51955
11415,1.54718E+12,2018-01-11 14:55:53,1.32539,3.37483,8.55786
11416,1.54718E+12,2018-01-11 14:55:53,1.33728,3.3745,8.52684
11417,1.54718E+12,2018-01-11 14:55:53,1.33054,3.38124,8.56041
11418,1.54718E+12,2018-01-11 14:55:53,1.38019,3.38417,8.50192
11419,1.54718E+12,2018-01-11 14:55:53,1.41737,3.39656,8.4659
11420,1.54718E+12,2018-01-11 14:55:53,1.44289,3.40508,8.4659
11421,1.54718E+12,2018-01-11 14:55:53,1.38571,3.43266,8.47757
11422,1.54718E+12,2018-01-11 14:55:53,1.35463,3.3782,8.45729
11423,1.54718E+12,2018-01-11 14:55:53,1.32217,3.33302,8.4279
11424,1.54718E+12,2018-01-11 14:55:53,1.4138,3.36746,8.37239
11425,1.54718E+12,2018-01-11 14:55:53,1.3954,3.34906,8.48276
11426,1.54718E+12,2018-01-11 14:55:53,1.37906,3.33273,8.58083
11427,1.54718E+12,2018-01-11 14:55:53,1.26237,3.27483,8.80847
11428,1.54718E+12,2018-01-11 14:55:53,1.21994,3.2507,8.77434
11429,1.54718E+12,2018-01-11 14:55:53,1.33356,3.29918,8.853
11430,1.54718E+12,2018-01-11 14:55:53,1.34126,3.35808,8.82878
11431,1.54718E+12,2018-01-11 14:55:53,1.312,3.36784,8.88731
11432,1.54718E+12,2018-01-11 14:55:53,1.38303,3.29044,9.00316
11433,1.54718E+12,2018-01-11 14:55:53,1.32045,3.29747,8.85474
11434,1.54718E+12,2018-01-11 14:55:53,1.34462,3.29747,8.49262
11435,1.54718E+12,2018-01-11 14:55:53,1.33397,3.28145,8.40785
11436,1.54718E+12,2018-01-11 14:55:53,1.30428,3.2666,8.36331
11437,1.54718E+12,2018-01-11 14:55:53,1.26488,3.2653,8.53422
11438,1.54718E+12,2018-01-11 14:55:53,1.24498,3.1911,9.14038
11439,1.54718E+12,2018-01-11 14:55:53,1.22874,3.2045,8.86096
11440,1.54718E+12,2018-01-11 14:55:53,1.27058,3.25092,8.71722
11441,1.54718E+12,2018-01-11 14:55:53,1.33485,3.28598,8.72307
11442,1.54718E+12,2018-01-11 14:55:53,1.39914,3.32104,8.72893
11443,1.54718E+12,2018-01-11 14:55:53,1.44604,3.33905,8.79497
11444,1.54718E+12,2018-01-11 14:55:53,1.34395,3.26622,9.00755
11445,1.54718E+12,2018-01-11 14:55:53,1.25661,3.25612,8.78644
11446,1.54718E+12,2018-01-11 14:55:53,1.29002,3.3076,8.52809
11447,1.54718E+12,2018-01-11 14:55:53,1.34941,3.37546,8.25667
11448,1.54718E+12,2018-01-11 14:55:53,1.37906,3.41844,8.13934
11449,1.54718E+12,2018-01-11 14:55:53,1.23836,3.35814,8.51121
11450,1.54718E+12,2018-01-11 14:55:53,1.01645,3.18068,8.88538
11451,1.54718E+12,2018-01-11 14:55:53,1.0327,3.24974,8.60629
11452,1.54718E+12,2018-01-11 14:55:53,1.16008,3.3322,8.41879
11453,1.54718E+12,2018-01-11 14:55:53,1.20668,3.31357,8.46153
11454,1.54718E+12,2018-01-11 14:55:53,1.26414,3.33398,8.60562
11455,1.54718E+12,2018-01-11 14:55:53,1.26414,3.37103,8.76118
11456,1.54718E+12,2018-01-11 14:55:53,1.28525,3.34991,8.66017
11457,1.54718E+12,2018-01-11 14:55:54,1.25795,3.32637,8.63176
11458,1.54718E+12,2018-01-11 14:55:54,1.18892,3.3165,8.68106
11459,1.54718E+12,2018-01-11 14:55:54,1.21271,3.32623,8.67041
11460,1.54718E+12,2018-01-11 14:55:54,1.33636,3.36317,8.59653
11461,1.54718E+12,2018-01-11 14:55:54,1.3102,3.37103,8.53113
11462,1.54718E+12,2018-01-11 14:55:54,1.35597,3.3911,8.36943
11463,1.54718E+12,2018-01-11 14:55:54,1.41583,3.41354,8.19737
11464,1.54718E+12,2018-01-11 14:55:54,1.41574,3.44844,8.07286
11465,1.54718E+12,2018-01-11 14:55:54,1.31099,3.34769,8.47209
11466,1.54718E+12,2018-01-11 14:55:54,1.28639,3.34204,8.95352
11467,1.54718E+12,2018-01-11 14:55:54,1.28993,3.36517,8.91988
11468,1.54718E+12,2018-01-11 14:55:54,1.2587,3.30269,8.47459
11469,1.54718E+12,2018-01-11 14:55:54,1.22745,3.24019,8.02933
11470,1.54718E+12,2018-01-11 14:55:54,0.996933,3.75769,8.26825
11471,1.54718E+12,2018-01-11 14:55:54,0.874085,3.91126,8.74428
11472,1.54718E+12,2018-01-11 14:55:54,0.848389,3.87242,8.9267
11473,1.54718E+12,2018-01-11 14:55:54,0.935013,3.86964,8.79852
11474,1.54718E+12,2018-01-11 14:55:54,1.0554,3.89543,8.55775
11475,1.54718E+12,2018-01-11 14:55:54,1.10146,3.97348,8.35225
11476,1.54718E+12,2018-01-11 14:55:54,1.03473,4.09842,8.32649
11477,1.54718E+12,2018-01-11 14:55:54,1.09204,4.11795,8.37007
11478,1.54718E+12,2018-01-11 14:55:54,1.15454,4.11072,8.32137
11479,1.54718E+12,2018-01-11 14:55:54,1.08847,4.16734,8.17978
11480,1.54718E+12,2018-01-11 14:55:54,1.0343,4.21379,8.06367
11481,1.54718E+12,2018-01-11 14:55:54,1.00032,4.21379,8.08067
11482,1.54718E+12,2018-01-11 14:55:54,0.997818,4.13324,8.23816
11483,1.54718E+12,2018-01-11 14:55:54,0.989899,4.02602,8.3533
11484,1.54718E+12,2018-01-11 14:55:54,1.04144,3.99052,8.4162
11485,1.54718E+12,2018-01-11 14:55:54,1.08182,4.00063,8.48685
11486,1.54718E+12,2018-01-11 14:55:54,1.00212,4.05405,8.433
11487,1.54718E+12,2018-01-11 14:55:54,0.965347,4.01845,8.27445
11488,1.54718E+12,2018-01-11 14:55:54,1.00706,4.05249,8.05495
11489,1.54718E+12,2018-01-11 14:55:54,1.02872,4.06056,8.04575
11490,1.54718E+12,2018-01-11 14:55:54,1.04401,4.06056,8.06868
11491,1.54718E+12,2018-01-11 14:55:54,1.01791,4.07832,8.30489
11492,1.54718E+12,2018-01-11 14:55:54,0.87616,4.08209,8.67911
11493,1.54718E+12,2018-01-11 14:55:54,0.850128,4.05318,8.41481
11494,1.54718E+12,2018-01-11 14:55:54,0.903381,3.98407,8.239
11495,1.54718E+12,2018-01-11 14:55:54,0.911346,3.93631,8.34248
11496,1.54718E+12,2018-01-11 14:55:54,0.919311,3.88853,8.44597
11497,1.54718E+12,2018-01-11 14:55:54,0.88446,3.81551,8.86812
11498,1.54718E+12,2018-01-11 14:55:54,0.84198,3.79396,8.7119
11499,1.54718E+12,2018-01-11 14:55:54,0.971512,3.78151,8.25478
11500,1.54718E+12,2018-01-11 14:55:54,0.954178,3.81273,8.20125
11501,1.54718E+12,2018-01-11 14:55:54,0.875443,3.83897,8.27998
11502,1.54718E+12,2018-01-11 14:55:54,0.814758,3.82187,8.43867
11503,1.54718E+12,2018-01-11 14:55:54,0.818893,3.7538,8.62946
11504,1.54718E+12,2018-01-11 14:55:54,0.805115,3.75388,8.67505
11505,1.54718E+12,2018-01-11 14:55:54,0.870239,3.7287,8.55086
11506,1.54718E+12,2018-01-11 14:55:54,0.908691,3.69984,8.58931
11507,1.54718E+12,2018-01-11 14:55:54,0.938522,3.67749,8.61913
11508,1.54718E+12,2018-01-11 14:55:55,0.882065,3.6745,8.63928
11509,1.54718E+12,2018-01-11 14:55:55,0.930054,3.62003,8.66341
11510,1.54718E+12,2018-01-11 14:55:55,1.00258,3.60683,8.65681
11511,1.54718E+12,2018-01-11 14:55:55,1.01712,3.57774,8.61317
11512,1.54718E+12,2018-01-11 14:55:55,1.03168,3.54865,8.56953
11513,1.54718E+12,2018-01-11 14:55:55,0.977035,3.52432,8.56166
11514,1.54718E+12,2018-01-11 14:55:55,0.981003,3.52426,8.57666
11515,1.54718E+12,2018-01-11 14:55:55,0.94603,3.50761,8.56166
11516,1.54718E+12,2018-01-11 14:55:55,0.938522,3.51205,8.52689
11517,1.54718E+12,2018-01-11 14:55:55,0.938522,3.51982,8.48807
11518,1.54718E+12,2018-01-11 14:55:55,0.915619,3.5128,8.45445
11519,1.54718E+12,2018-01-11 14:55:55,0.865433,3.48772,8.42937
11520,1.54718E+12,2018-01-11 14:55:55,0.917786,3.50038,8.54883
11521,1.54718E+12,2018-01-11 14:55:55,0.902145,3.45345,8.61139
11522,1.54718E+12,2018-01-11 14:55:55,0.900223,3.46074,8.55362
11523,1.54718E+12,2018-01-11 14:55:55,0.95459,3.4668,8.36027
11524,1.54718E+12,2018-01-11 14:55:55,0.975571,3.45988,8.52181
11525,1.54718E+12,2018-01-11 14:55:55,0.974274,3.44031,8.70373
11526,1.54718E+12,2018-01-11 14:55:55,1.03957,3.27382,8.69766
11527,1.54718E+12,2018-01-11 14:55:55,0.992645,3.22307,8.82234
11528,1.54718E+12,2018-01-11 14:55:55,0.939377,3.20531,9.00879
11529,1.54718E+12,2018-01-11 14:55:55,0.890411,3.17934,8.97266
11530,1.54718E+12,2018-01-11 14:55:55,0.920395,3.13109,8.57567
11531,1.54718E+12,2018-01-11 14:55:55,0.955063,3.17166,8.63394
11532,1.54718E+12,2018-01-11 14:55:55,0.904007,3.1368,8.85934
11533,1.54718E+12,2018-01-11 14:55:55,0.835556,3.11725,8.82024
11534,1.54718E+12,2018-01-11 14:55:55,0.881073,3.10289,8.71489
11535,1.54718E+12,2018-01-11 14:55:55,0.859543,3.1017,8.62975
11536,1.54718E+12,2018-01-11 14:55:55,0.835876,3.08372,8.82222
11537,1.54718E+12,2018-01-11 14:55:55,0.868683,3.09727,8.85001
11538,1.54718E+12,2018-01-11 14:55:55,0.883438,3.12677,8.76887
11539,1.54718E+12,2018-01-11 14:55:55,0.898193,3.15628,8.68774
11540,1.54718E+12,2018-01-11 14:55:55,0.896362,3.09927,8.76056
11541,1.54718E+12,2018-01-11 14:55:55,0.882858,3.22081,8.58499
11542,1.54718E+12,2018-01-11 14:55:55,0.695953,3.20329,8.94873
11543,1.54718E+12,2018-01-11 14:55:55,0.741638,3.22003,8.87393
11544,1.54718E+12,2018-01-11 14:55:55,0.820496,3.24368,8.73199
11545,1.54718E+12,2018-01-11 14:55:55,0.898026,3.20795,8.72969
11546,1.54718E+12,2018-01-11 14:55:55,0.866669,3.1795,8.82506
11547,1.54718E+12,2018-01-11 14:55:55,0.893341,3.12817,8.86198
11548,1.54718E+12,2018-01-11 14:55:55,0.957687,3.18745,8.8027
11549,1.54718E+12,2018-01-11 14:55:55,0.917679,3.16446,8.65236
11550,1.54718E+12,2018-01-11 14:55:55,0.900223,3.08626,8.61829
11551,1.54718E+12,2018-01-11 14:55:55,0.883453,3.10049,8.63589
11552,1.54718E+12,2018-01-11 14:55:55,0.901062,3.01691,8.77152
11553,1.54718E+12,2018-01-11 14:55:55,0.847855,3.04924,8.79663
11554,1.54718E+12,2018-01-11 14:55:55,0.892746,3.086,8.76295
11555,1.54718E+12,2018-01-11 14:55:55,0.956192,3.11319,8.72668
11556,1.54718E+12,2018-01-11 14:55:55,0.966995,3.10236,8.78374
11557,1.54718E+12,2018-01-11 14:55:55,0.928055,3.09853,8.86379
11558,1.54718E+12,2018-01-11 14:55:56,0.882324,3.08058,8.86812
11559,1.54718E+12,2018-01-11 14:55:56,0.921677,2.98796,8.86351
11560,1.54718E+12,2018-01-11 14:55:56,0.931625,2.98796,8.8436
11561,1.54718E+12,2018-01-11 14:55:56,0.859711,3.10616,8.85609
11562,1.54718E+12,2018-01-11 14:55:56,0.883713,3.55031,8.69167
11563,1.54718E+12,2018-01-11 14:55:56,1.1241,3.27635,8.68887
11564,1.54718E+12,2018-01-11 14:55:56,1.02026,3.08752,8.76344
11565,1.54718E+12,2018-01-11 14:55:56,0.990204,3.17769,8.70334
11566,1.54718E+12,2018-01-11 14:55:56,0.960159,3.26782,8.64323
11567,1.54718E+12,2018-01-11 14:55:56,1.07965,3.42448,8.59994
11568,1.54718E+12,2018-01-11 14:55:56,1.09175,3.07642,8.56264
11569,1.54718E+12,2018-01-11 14:55:56,0.717377,2.96445,8.91483
11570,1.54718E+12,2018-01-11 14:55:56,0.831314,3.07574,8.85695
11571,1.54718E+12,2018-01-11 14:55:56,1.0079,3.17206,8.76064
11572,1.54718E+12,2018-01-11 14:55:56,1.01828,3.20555,8.75163
11573,1.54718E+12,2018-01-11 14:55:56,1.02997,3.26949,8.75465
11574,1.54718E+12,2018-01-11 14:55:56,1.14922,3.26279,8.76903
11575,1.54718E+12,2018-01-11 14:55:56,1.17274,3.32468,8.68594
11576,1.54718E+12,2018-01-11 14:55:56,1.23161,3.40036,8.51778
11577,1.54718E+12,2018-01-11 14:55:56,1.28329,3.4668,8.37013
11578,1.54718E+12,2018-01-11 14:55:56,1.27246,3.58771,7.6552
11579,1.54718E+12,2018-01-11 14:55:56,1.31442,3.76076,7.14481
11580,1.54718E+12,2018-01-11 14:55:56,1.01602,4.14075,7.60492
11581,1.54718E+12,2018-01-11 14:55:56,0.928528,4.13023,8.01788
11582,1.54718E+12,2018-01-11 14:55:56,0.787643,4.35788,8.35687
11583,1.54718E+12,2018-01-11 14:55:56,0.502045,4.42618,8.25758
11584,1.54718E+12,2018-01-11 14:55:56,0.383072,4.52275,8.02702
11585,1.54718E+12,2018-01-11 14:55:56,0.420563,4.60252,8.0966
11586,1.54718E+12,2018-01-11 14:55:56,0.429016,4.71388,8.39626
11587,1.54718E+12,2018-01-11 14:55:56,0.540848,4.6427,8.34543
11588,1.54718E+12,2018-01-11 14:55:56,0.612915,4.58359,8.3923
11589,1.54718E+12,2018-01-11 14:55:56,0.632065,4.46124,8.16621
11590,1.54718E+12,2018-01-11 14:55:56,0.646561,4.43637,8.12326
11591,1.54718E+12,2018-01-11 14:55:56,0.700226,4.40955,8.48555
11592,1.54718E+12,2018-01-11 14:55:56,0.717178,4.35432,8.58501
11593,1.54718E+12,2018-01-11 14:55:56,0.727264,4.29381,8.63544
11594,1.54718E+12,2018-01-11 14:55:56,0.755569,4.3736,8.11737
11595,1.54718E+12,2018-01-11 14:55:56,0.729446,4.3931,7.88968
11596,1.54718E+12,2018-01-11 14:55:56,0.708679,4.38618,8.01366
11597,1.54718E+12,2018-01-11 14:55:56,0.686249,4.39365,8.10762
11598,1.54718E+12,2018-01-11 14:55:56,0.661835,4.40179,8.19711
11599,1.54718E+12,2018-01-11 14:55:56,0.690735,4.39215,8.30193
11600,1.54718E+12,2018-01-11 14:55:56,0.708679,4.43999,8.17038
11601,1.54718E+12,2018-01-11 14:55:56,0.708679,4.46002,8.17583
11602,1.54718E+12,2018-01-11 14:55:56,0.654617,4.4593,8.07765
11603,1.54718E+12,2018-01-11 14:55:56,0.567001,4.45053,8.11269
11604,1.54718E+12,2018-01-11 14:55:56,0.498001,4.44363,8.14029
11605,1.54718E+12,2018-01-11 14:55:56,0.549911,4.51471,8.21237
11606,1.54718E+12,2018-01-11 14:55:56,0.612869,4.51076,8.17863
11607,1.54718E+12,2018-01-11 14:55:56,0.689819,4.53499,8.13057
11608,1.54718E+12,2018-01-11 14:55:57,0.68573,4.55856,8.12114
11609,1.54718E+12,2018-01-11 14:55:57,0.657227,4.55856,8.12114
11610,1.54718E+12,2018-01-11 14:55:57,0.592499,4.57001,8.15569
11611,1.54718E+12,2018-01-11 14:55:57,0.559158,4.59686,8.05566
11612,1.54718E+12,2018-01-11 14:55:57,0.630249,4.57741,7.91496
11613,1.54718E+12,2018-01-11 14:55:57,0.586441,4.5701,8.02451
11614,1.54718E+12,2018-01-11 14:55:57,0.542633,4.5628,8.13405
11615,1.54718E+12,2018-01-11 14:55:57,0.545898,4.58731,8.15462
11616,1.54718E+12,2018-01-11 14:55:57,0.614639,4.57771,8.19084
11617,1.54718E+12,2018-01-11 14:55:57,0.618683,4.57101,8.10107
11618,1.54718E+12,2018-01-11 14:55:57,0.567398,4.55479,8.13524
11619,1.54718E+12,2018-01-11 14:55:57,0.512741,4.54698,8.28357
11620,1.54718E+12,2018-01-11 14:55:57,0.461029,4.53859,8.4333
11621,1.54718E+12,2018-01-11 14:55:57,0.54187,4.49008,8.77281
11622,1.54718E+12,2018-01-11 14:55:57,0.491241,4.54935,8.03926
11623,1.54718E+12,2018-01-11 14:55:57,0.498001,4.2907,7.46342
11624,1.54718E+12,2018-01-11 14:55:57,0.64418,4.3405,7.69321
11625,1.54718E+12,2018-01-11 14:55:57,0.801926,4.41522,7.97551
11626,1.54718E+12,2018-01-11 14:55:57,0.725235,4.34796,8.31517
11627,1.54718E+12,2018-01-11 14:55:57,0.579758,4.21895,8.39032
11628,1.54718E+12,2018-01-11 14:55:57,0.605621,4.17937,8.39659
11629,1.54718E+12,2018-01-11 14:55:57,0.717117,4.1982,8.19939
11630,1.54718E+12,2018-01-11 14:55:57,0.690231,4.20717,8.0112
11631,1.54718E+12,2018-01-11 14:55:57,0.67038,4.19591,8.033
11632,1.54718E+12,2018-01-11 14:55:57,0.666428,4.1366,8.45244
11633,1.54718E+12,2018-01-11 14:55:57,0.68016,4.03162,8.77295
11634,1.54718E+12,2018-01-11 14:55:57,0.723297,3.94461,8.73199
11635,1.54718E+12,2018-01-11 14:55:57,0.71994,3.88705,8.56957
11636,1.54718E+12,2018-01-11 14:55:57,0.710236,3.8385,8.4142
11637,1.54718E+12,2018-01-11 14:55:57,0.73822,3.90019,8.31267
11638,1.54718E+12,2018-01-11 14:55:57,0.731628,3.9265,8.25124
11639,1.54718E+12,2018-01-11 14:55:57,0.651581,3.9066,8.27801
11640,1.54718E+12,2018-01-11 14:55:57,0.659027,3.89172,8.35237
