id,attr_time,attr_x,attr_y,attr_z
10926,1547182542873,0.811737,2.52098,11.7588
10927,1547182542907,1.15768,2.15178,11.8519
10928,1547182542954,1.13815,1.89713,11.9455
10929,1547182542954,1.01427,1.70715,12.2181
10930,1547182542973,0.164932,1.45146,12.0271
10931,1547182542989,0.0302124,1.30646,10.6622
10932,1547182543003,1.64772,1.12503,6.41158
10933,1547182543020,1.54474,4.3058,3.92122
10934,1547182543065,1.16731,5.10104,3.11935
10935,1547182543065,1.02504,4.96768,2.43471
10936,1547182543082,-2.16095,4.82954,5.16682
10937,1547182543099,-4.20772,5.96945,8.81731
10938,1547182543132,-2.36211,4.79991,9.68134
10939,1547182543171,-1.35144,3.84026,10.0531
10940,1547182543172,-1.10033,3.51189,10.0435
10941,1547182543188,-1.16365,3.35867,9.82202
10942,1547182543210,-2.60173,4.48271,5.86188
10943,1547182543227,-1.55841,3.97284,8.2301
10944,1547182543306,-1.11275,3.98378,8.8217
10945,1547182543306,-1.57822,4.17589,8.84387
10946,1547182543306,-2.04369,4.368,8.86603
10947,1547182543306,-1.47147,4.32455,8.46315
10948,1547182543352,-0.6064,4.34157,7.93594
10949,1547182543353,-0.287766,4.35066,7.82169
10950,1547182543389,-0.401276,4.11121,8.53204
10951,1547182543389,-0.542587,3.85999,9.29355
10952,1547182543405,-0.43692,3.65282,9.77818
10953,1547182543412,0.208557,3.52719,9.84496
10954,1547182543443,0.80722,3.53464,9.8311
10955,1547182543491,0.717758,3.4951,9.34192
10956,1547182543491,0.307922,3.47002,9.04082
10957,1547182543519,-0.111465,3.45802,8.69345
10958,1547182543527,-0.409393,3.57866,8.02942
10959,1547182543540,0.290024,3.69749,7.86705
10960,1547182543554,0.55545,3.71581,7.75722
10961,1547182543587,0.63179,3.69194,8.31029
10962,1547182543604,0.118591,3.52609,8.72618
10963,1547182543621,0.0275574,3.52892,8.56545
10964,1547182543636,0.262375,3.59297,8.61458
10965,1547182543668,0.598404,3.6506,9.42645
10966,1547182543710,0.696487,3.54926,10.0572
10967,1547182543710,0.864029,3.49997,9.85022
10968,1547182543722,0.823959,3.66136,9.25227
10969,1547182543744,0.727844,3.62003,8.35098
10970,1547182543770,0.751877,3.5359,8.29691
10971,1547182543818,0.838348,3.32928,8.20685
10972,1547182543818,1.10265,3.15308,8.42711
10973,1547182543818,1.36694,2.97688,8.64735
10974,1547182543843,1.39679,2.72063,9.25131
10975,1547182543863,1.23584,2.2121,10.5501
10976,1547182543873,1.36447,1.80194,10.7871
10977,1547182543924,1.47676,1.83389,9.85898
10978,1547182543924,1.57967,1.8893,8.88541
10979,1547182543936,1.7086,1.83479,8.29334
10980,1547182543953,2.26587,1.72574,8.29208
10981,1547182543984,2.65277,1.57538,9.49062
10982,1547182544030,2.82201,1.43443,9.92668
10983,1547182544030,2.45503,1.47711,9.5085
10984,1547182544049,1.48753,1.95805,7.95555
10985,1547182544064,0.952484,2.27928,6.69354
10986,1547182544079,0.713989,2.42188,6.52022
10987,1547182544095,0.590515,2.79022,6.65544
10988,1547182544143,0.896744,2.85388,6.68863
10989,1547182544144,1.28247,2.85388,6.89987
10990,1547182544292,0.692169,2.76743,8.46767
10991,1547182544292,0.404327,3.07536,8.7076
10992,1547182544292,1.00279,2.99844,9.65147
10993,1547182544292,1.26974,2.93939,9.96126
10994,1547182544292,1.28993,3.04031,9.7594
10995,1547182544292,1.1701,3.26462,8.94321
10996,1547182544293,0.823608,3.52426,7.79552
10997,1547182544332,0.633652,3.55879,7.99411
10998,1547182544363,0.339508,3.58519,8.6123
10999,1547182544363,0.217636,3.55472,9.34355
11000,1547182544363,0.0957642,3.52426,10.0748
11001,1547182544380,0.0887604,3.57111,10.3634
11002,1547182544396,0.268158,3.58058,9.95418
11003,1547182544412,0.358765,3.50819,9.66478
11004,1547182544464,0.579468,3.1125,10.7466
11005,1547182544464,0.804642,2.70235,11.8886
11006,1547182544476,0.650253,2.25053,12.4704
11007,1547182544492,0.310272,1.8246,12.2433
11008,1547182544526,0.643677,1.4431,11.6455
11009,1547182544573,0.945435,1.2014,10.6784
11010,1547182544573,0.866638,1.14012,9.74159
11011,1547182544589,0.752579,1.05875,8.8136
11012,1547182544607,0.36145,0.927704,7.74149
11013,1547182544623,0.213119,0.952057,7.55214
11014,1547182544638,-0.342087,1.14958,7.55431
11015,1547182544681,-0.396484,1.25073,7.30492
11016,1547182544681,-0.321472,1.32574,6.9955
11017,1547182544699,0.0636444,1.57986,7.1734
11018,1547182544717,0.332642,1.50171,8.49544
11019,1547182544748,0.233658,1.42502,10.3564
11020,1547182544804,0.126404,1.3175,10.9656
11021,1547182544804,0.233749,1.30319,10.8654
11022,1547182544805,0.34111,1.28888,10.7652
11023,1547182544826,0.114929,1.70467,9.69173
11024,1547182544843,-0.0936737,1.90456,8.65752
11025,1547182544895,-0.256851,2.17317,7.60829
11026,1547182544896,-0.0884552,2.22676,7.98335
11027,1547182544906,0.0766144,2.27928,8.35098
11028,1547182544923,0.0856323,2.0988,8.78412
11029,1547182544940,-0.18425,2.34955,10.1104
11030,1547182544953,-0.123413,2.69386,9.32375
11031,1547182545190,0.00985718,2.76944,9.17117
11032,1547182545190,0.139191,2.84074,9.06836
11033,1547182545190,0.268524,2.91203,8.96556
11034,1547182545190,0.397873,2.98335,8.86275
11035,1547182545190,0.527222,3.05466,8.75993
11036,1547182545191,0.65654,3.12595,8.65714
11037,1547182545191,0.785889,3.19725,8.55432
11038,1547182545191,0.915207,3.26855,8.45152
11039,1547182545191,1.04456,3.33986,8.34871
11040,1547182545191,1.17389,3.41115,8.24591
11041,1547182545191,1.30322,3.48245,8.1431
11042,1547182545210,1.25383,3.41154,8.84672
11043,1547182545222,0.995987,3.1795,10.4196
11044,1547182545274,1.00699,3.10243,10.3755
11045,1547182545274,1.03056,2.93744,10.2813
11046,1547182545287,1.05345,2.77727,10.1897
11047,1547182545302,1.15245,2.62875,10.416
11048,1547182545318,1.49022,2.13414,10.9111
11049,1547182545340,1.80043,1.78128,9.88916
11050,1547182545384,1.88322,1.89868,8.713
11051,1547182545384,1.93427,2.0773,7.59026
11052,1547182545395,2.14659,2.33812,6.48079
11053,1547182545412,2.07744,2.59096,6.40761
11054,1547182545443,1.74203,2.70113,9.25291
11055,1547182545492,2.34724,2.68214,11.7119
11056,1547182545492,3.09465,3.02025,12.9842
11057,1547182545492,3.65834,3.27527,13.9438
11058,1547182545524,2.46133,2.91501,9.04012
11059,1547182545540,1.68164,2.92618,5.30626
11060,1547182545556,0.474442,3.6722,3.81137
11061,1547182545588,-0.165039,3.82397,3.1418
11062,1547182545605,-0.342712,3.74905,2.74821
11063,1547182545620,-0.237976,3.65494,1.1534
11064,1547182545635,1.43918,3.08701,-0.314011
11065,1547182545706,3.23454,2.1268,1.01602
11066,1547182545707,0.310699,3.29037,0.471527
11067,1547182545707,-2.61316,4.45395,-0.0729675
11068,1547182545716,-4.17549,5.07571,-0.363922
11069,1547182545748,-10.4799,10.1861,3.90791
11070,1547182545773,-5.81541,6.24422,12.8978
11071,1547182545814,12.0106,-1.63649,28.3354
11072,1547182545814,7.8446,0.584763,25.1704
11073,1547182545828,2.47081,3.98395,19.9198
11074,1547182545843,3.0627,4.08688,18.4872
11075,1547182545857,4.04921,4.44614,14.0552
11076,1547182545874,3.20445,4.80876,6.14243
11077,1547182545922,2.46475,4.76945,3.02821
11078,1547182545922,1.80899,4.68317,0.672653
11079,1547182545939,0.760712,4.75795,-1.37141
11080,1547182545952,-0.443314,4.61023,-3.0491
11081,1547182545984,-4.00311,3.84988,-5.07571
11082,1547182546032,-4.2426,3.53058,-4.79631
11083,1547182546032,-4.84131,2.73227,-4.09781
11084,1547182546034,-5.26724,2.16435,-3.60088
11085,1547182546066,-0.611801,0.242233,13.5877
11086,1547182546079,5.28113,-1.55989,29.0331
11087,1547182546098,6.47774,-0.399582,30.405
11088,1547182546133,5.67171,0.821365,25.9914
11089,1547182546134,4.74605,1.74702,21.373
11090,1547182546170,3.96271,2.18872,17.4397
11091,1547182546174,2.52827,2.87305,10.228
11092,1547182546241,2.41756,2.76122,6.34753
11093,1547182546242,2.05524,2.83672,4.2113
11094,1547182546242,1.6929,2.9122,2.07507
11095,1547182546256,1.51314,2.94966,1.01514
11096,1547182546288,1.39128,2.91837,0.68457
11097,1547182546305,1.06013,2.7428,0.0545959
11098,1547182546359,0.903015,2.52982,1.33948
11099,1547182546359,1.58159,2.29553,4.74048
11100,1547182546375,2.5719,2.02051,8.56201
11101,1547182546382,6.16746,1.39821,16.0124
11102,1547182546396,6.09305,1.36101,14.7104
11103,1547182546419,4.34171,2.28003,10.8648
11104,1547182546462,3.3,2.88327,8.66521
11105,1547182546462,2.41013,3.40672,6.71095
11106,1547182546478,2.48709,3.54941,6.06342
11107,1547182546495,2.93315,3.41656,6.66768
11108,1547182546527,2.64639,3.56093,7.48645
11109,1547182546800,1.32968,4.30557,7.12109
11110,1547182546800,1.34995,4.2477,7.11096
11111,1547182546800,1.37019,4.18983,7.10085
11112,1547182546800,1.39046,4.13196,7.09071
11113,1547182546800,1.41071,4.0741,7.0806
11114,1547182546800,1.43095,4.01622,7.07047
11115,1547182546800,1.45122,3.95836,7.06033
11116,1547182546800,1.47147,3.9005,7.05022
11117,1547182546800,1.49173,3.84262,7.04009
11118,1547182546801,1.51198,3.78476,7.02997
11119,1547182546801,1.53223,3.72688,7.01984
11120,1547182546801,1.55249,3.66902,7.0097
11121,1547182546801,1.57274,3.61116,6.99959
11122,1547182546808,1.51283,3.64297,6.63802
11123,1547182546826,1.20668,4.13718,3.29442
11124,1547182546843,1.02168,4.26735,3.30127
11125,1547182546859,0.215668,4.65509,3.9059
11126,1547182546884,-0.211288,4.83426,4.65843
11127,1547182546941,-0.0957642,4.66522,4.31404
11128,1547182546941,-0.0957642,4.76436,5.92325
11129,1547182546941,-0.0957642,4.86351,7.53246
11130,1547182546958,-0.0957642,4.90332,8.17859
11131,1547182546983,0.823608,4.61603,9.88327
11132,1547182546999,0.995056,4.33629,9.4321
11133,1547182547048,0.993423,4.26149,9.04747
11134,1547182547048,0.642197,4.69438,9.26801
11135,1547182547064,0.641556,4.94328,9.44273
11136,1547182547083,1.42831,4.87944,9.24577
11137,1547182547096,1.47247,5.42357,8.71689
11138,1547182547111,1.81783,5.34496,8.7904
11139,1547182547160,1.67236,4.30461,9.90002
11140,1547182547160,1.52446,3.26057,11.0137
11141,1547182547175,0.10643,3.29251,10.73
11142,1547182547209,-1.4826,4.01125,9.35521
11143,1547182547224,-1.50813,3.9727,8.35973
11144,1547182547261,0.297211,3.32359,9.23174
11145,1547182547261,0.144455,3.39043,11.8192
11146,1547182547285,0.0860748,3.40532,13.2926
11147,1547182547300,0.649384,3.11552,12.6666
11148,1547182547316,1.13593,3.5929,10.2106
11149,1547182547603,1.27303,3.93163,9.2834
11150,1547182547603,1.37138,3.96765,9.1324
11151,1547182547603,1.46973,4.00366,8.98143
11152,1547182547603,1.56808,4.03967,8.83043
11153,1547182547603,1.66643,4.07568,8.67947
11154,1547182547603,1.76479,4.11171,8.52847
11155,1547182547603,1.86314,4.14772,8.37747
11156,1547182547603,1.96147,4.18373,8.2265
11157,1547182547603,2.05983,4.21976,8.0755
11158,1547182547603,2.15817,4.25577,7.92453
11159,1547182547603,2.25653,4.29178,7.77353
11160,1547182547603,2.35486,4.32779,7.62257
11161,1547182547603,2.45322,4.36382,7.47157
11162,1547182547603,2.55156,4.39983,7.3206
11163,1547182547618,2.1069,4.42448,7.73807
11164,1547182547634,1.93584,4.53851,7.29617
11165,1547182547666,1.39821,4.75171,7.24103
11166,1547182547683,1.44856,5.20673,7.54446
11167,1547182547699,1.71951,5.13585,8.26872
11168,1547182547749,2.15443,4.80815,9.14899
11169,1547182547750,2.66376,4.53102,9.72572
11170,1547182547773,3.13832,4.27602,10.2625
11171,1547182547779,3.08372,4.36702,10.1897
11172,1547182547795,2.70641,4.11546,10.85
11173,1547182547865,2.36822,3.50952,11.8858
11174,1547182547865,2.85927,3.27985,10.8562
11175,1547182547865,3.35033,3.05016,9.8266
11176,1547182547874,3.65494,3.21382,7.84474
11177,1547182547903,3.40874,3.27005,6.23476
11178,1547182547920,2.40266,3.19415,5.68863
11179,1547182548199,1.86465,3.20201,5.77483
11180,1547182548199,1.76462,3.32207,5.94489
11181,1547182548199,1.66458,3.44211,6.11496
11182,1547182548199,1.56456,3.56213,6.28499
11183,1547182548199,1.46452,3.68219,6.45506
11184,1547182548199,1.36447,3.80223,6.62514
11185,1547182548199,1.26445,3.92226,6.79517
11186,1547182548200,1.16441,4.04231,6.96524
11187,1547182548200,1.06439,4.16234,7.13527
11188,1547182548200,0.964355,4.28238,7.30534
11189,1547182548200,0.864319,4.40244,7.47542
11190,1547182548200,0.764297,4.52246,7.64545
11191,1547182548200,0.664261,4.6425,7.81552
11192,1547182548207,0.531555,4.74577,7.97008
11193,1547182548224,0.127686,4.60963,8.33821
11194,1547182548241,-0.264786,4.51735,9.46823
11195,1547182548253,-0.467728,4.5706,8.66414
11196,1547182548286,0.925827,4.55281,7.75847
11197,1547182548306,1.9812,5.38988,7.7413
11198,1547182548362,1.94855,4.81963,9.65358
11199,1547182548362,0.708115,4.08342,12.3664
11200,1547182548381,0.165009,3.73706,13.3768
11201,1547182548381,0.325607,3.50511,10.6111
11202,1547182548396,0.348953,3.13145,10.6812
11203,1547182548455,0.0871735,2.75642,10.1987
11204,1547182548455,-0.313889,2.55968,9.4344
11205,1547182548459,-0.65123,2.3942,8.7915
11206,1547182548474,-0.564346,2.25766,9.11426
11207,1547182548491,-0.204208,2.00964,9.56769
11208,1547182548560,0.468475,2.08257,9.20924
11209,1547182548560,1.39987,2.18785,8.89339
11210,1547182548560,2.33127,2.29314,8.57752
11211,1547182548576,2.91818,2.194,8.99855
11212,1547182548604,2.69395,2.07953,9.05975
11213,1547182548620,2.25253,2.04015,8.62595
11214,1547182548668,2.27899,2.21622,8.12799
11215,1547182548668,2.44485,2.53923,7.674
11216,1547182548686,2.50073,2.7623,7.40263
11217,1547182548701,2.21141,2.89252,7.23897
11218,1547182548715,1.74689,3.06664,6.85843
11219,1547182548778,1.51331,3.2393,7.0629
11220,1547182548778,1.52252,3.36836,7.84642
11221,1547182548778,1.53174,3.49742,8.62994
11222,1547182548795,1.49399,3.37103,9.46188
11223,1547182548825,1.21758,3.19746,9.90625
11224,1547182548843,1.15929,3.18564,9.56207
11225,1547182548882,1.29778,3.39938,9.18776
11226,1547182548882,1.28761,3.8362,8.88301
11227,1547182548908,1.29478,3.99927,8.78195
11228,1547182548924,1.28133,3.75116,9.32239
11229,1547182548938,0.847946,3.59471,10.2751
11230,1547182548995,0.858887,3.62389,9.96886
11231,1547182548995,1.07466,3.73947,9.12891
11232,1547182549009,1.321,3.74518,8.57045
11233,1547182549016,1.66531,3.29236,9.45665
11234,1547182549033,1.90109,2.87921,10.6883
11235,1547182549101,2.37378,2.65297,10.5873
11236,1547182549101,2.63756,2.85905,9.05414
11237,1547182549101,2.90134,3.06512,7.52095
11238,1547182549113,2.87631,3.12122,6.26834
11239,1547182549146,2.26921,2.81587,6.20093
11240,1547182549173,1.81688,2.51457,7.0186
11241,1547182549180,1.95367,2.43251,7.75722
11242,1547182549195,2.35419,2.57816,7.95749
11243,1547182549226,2.44075,2.81645,7.88672
11244,1547182549241,1.96715,3.04697,7.90994
11245,1547182549255,1.52521,3.14729,8.05417
11246,1547182549314,1.38454,3.18549,8.49898
11247,1547182549314,1.59604,3.41621,8.29709
11248,1547182549319,1.80045,3.63919,8.10197
11249,1547182549334,1.67609,3.79462,7.8222
11250,1547182549374,1.44644,3.8427,7.78114
11251,1547182549423,1.28354,3.71565,8.54224
11252,1547182549423,1.44647,3.62605,8.36302
11253,1547182549424,1.60939,3.53644,8.18381
11254,1547182549443,1.65376,3.5387,8.16104
11255,1547182549459,1.63612,3.66333,8.72504
11256,1547182549475,1.80534,3.25293,9.46112
11257,1547182549524,1.62036,3.14374,9.55382
11258,1547182549524,1.33791,3.12019,9.41258
11259,1547182549540,1.11009,3.12285,9.07573
11260,1547182549556,1.25832,3.22667,8.29337
11261,1547182549570,1.60364,3.36877,8.0464
11262,1547182549635,1.82834,3.50386,8.00708
11263,1547182549636,1.88748,3.49541,8.14226
11264,1547182549636,1.94662,3.48695,8.27744
11265,1547182549652,1.82379,3.41174,8.49762
11266,1547182549683,1.42052,3.37103,8.62477
11267,1547182549699,1.28354,3.39938,8.744
11268,1547182549744,1.27489,3.48764,8.46217
11269,1547182549744,1.29314,3.588,8.03336
11270,1547182549774,1.32878,3.66553,7.80151
11271,1547182549774,1.45471,3.79146,7.73856
11272,1547182549796,1.45567,3.8074,7.96294
11273,1547182549853,1.37747,3.78862,8.13065
11274,1547182549853,1.32812,3.67017,8.42676
11275,1547182549858,1.28329,3.56258,8.69574
11276,1547182549873,1.28329,3.56258,8.68002
11277,1547182549907,1.33241,3.62003,8.65744
11278,1547182549973,1.46779,3.63416,8.62715
11279,1547182549973,1.51262,3.68646,8.51508
11280,1547182549973,1.55745,3.73877,8.403
11281,1547182549979,1.50597,3.73795,8.37013
11282,1547182549999,1.43419,3.72641,8.38722
11283,1547182550014,1.34767,3.72803,8.37176
11284,1547182550065,1.43185,3.75772,8.34529
11285,1547182550065,1.55962,3.78966,8.3373
11286,1547182550083,1.60193,3.81911,8.3922
11287,1547182550100,1.50635,3.81775,8.48505
11288,1547182550120,1.4581,3.81157,8.43124
11289,1547182550173,1.47928,3.83339,8.36703
11290,1547182550173,1.38481,3.85057,8.47008
11291,1547182550173,1.29036,3.86774,8.57312
11292,1547182550189,1.20668,3.84988,8.50421
11293,1547182550223,1.25403,3.89827,8.20229
11294,1547182550238,1.3119,3.88811,8.22646
11295,1547182550281,1.33522,3.92392,8.24713
11296,1547182550282,1.32596,3.95166,8.26562
11297,1547182550304,1.31114,3.95956,8.29004
11298,1547182550317,1.30365,3.95583,8.24016
11299,1547182550333,1.36711,3.97997,8.15944
11300,1547182550401,1.32071,3.94505,8.2973
11301,1547182550402,1.29955,3.93094,8.38904
11302,1547182550402,1.27838,3.91682,8.48076
11303,1547182550411,1.26414,3.90733,8.54251
11304,1547182550444,1.23978,3.94737,8.52348
11305,1547182550495,1.17909,3.96268,8.33815
11306,1547182550496,1.14873,3.95509,8.36092
11307,1547182550496,1.11838,3.94751,8.3837
11308,1547182550524,1.11369,3.98395,8.36697
11309,1547182550541,1.12141,3.94933,8.22742
11310,1547182550555,1.08554,3.93269,8.25496
11311,1547182550572,1.0907,3.96374,8.25626
11312,1547182550600,1.13353,3.94565,8.2222
11313,1547182550617,1.11343,3.92775,8.18628
11314,1547182550633,1.05945,3.93362,8.03281
11315,1547182550648,1.05345,4.00002,7.60443
11316,1547182550710,1.06259,3.91507,7.63768
11317,1547182550710,1.0014,3.84512,7.96115
11318,1547182550710,0.940201,3.77516,8.28464
11319,1547182550732,0.957382,3.77325,8.40668
11320,1547182550774,1.16533,3.75713,8.26627
11321,1547182550774,1.1497,3.77275,8.12566
11322,1547182550822,1.00215,3.6375,8.1664
11323,1547182550822,0.758911,3.41298,8.24124
11324,1547182550842,0.575561,3.30815,8.17709
11325,1547182550860,0.310471,3.26329,7.81552
11326,1547182550872,0.15683,3.39055,8.14899
11327,1547182550929,0.615585,3.51651,8.80373
11328,1547182550929,1.06219,3.74997,8.66162
11329,1547182550938,1.43652,3.94565,8.54251
11330,1547182550951,1.45261,3.94565,8.34937
11331,1547182550971,1.34538,3.90887,8.57004
11332,1547182551036,1.4016,3.85585,9.14027
11333,1547182551036,1.54765,3.80974,9.35552
11334,1547182551036,1.69373,3.76361,9.57076
11335,1547182551065,2.01268,3.69368,9.51326
11336,1547182551082,2.04767,3.70361,9.2094
11337,1547182551095,1.91588,3.72235,8.82135
11338,1547182551143,1.78787,3.66162,8.46486
11339,1547182551143,1.6391,3.58723,8.20039
11340,1547182551170,1.58858,3.55402,7.94369
11341,1547182551170,1.68181,3.58066,7.69066
11342,1547182551190,1.72212,3.63664,8.15657
11343,1547182551251,2.02876,3.65129,8.36302
11344,1547182551251,2.01991,3.72212,8.09741
11345,1547182551251,2.01112,3.79242,7.83383
11346,1547182551269,2.01112,3.77336,7.68149
11347,1547182551303,1.9391,3.68182,7.76822
11348,1547182551318,1.86675,3.52281,8.59331
11349,1547182551360,1.80345,3.53737,8.87294
11350,1547182551360,1.74594,3.65239,8.53751
11351,1547182551374,1.84167,3.63771,8.49683
11352,1547182551395,1.91934,3.57773,8.93565
11353,1547182551415,1.72095,3.68304,9.19278
11354,1547182551465,1.64761,3.70329,8.8996
11355,1547182551465,1.62552,3.68857,8.57565
11356,1547182551474,1.50441,3.66141,8.45238
11357,1547182551490,1.22966,3.57407,8.24468
11358,1547182551523,1.28093,3.50536,8.21429
11359,1547182551578,1.39197,3.34264,8.52037
11360,1547182551578,1.30534,3.31114,8.5755
11361,1547182551578,1.2187,3.27963,8.63063
11362,1547182551605,1.19456,3.30739,8.94739
11363,1547182551630,1.35832,3.241,8.89677
11364,1547182551636,1.44296,3.33913,8.65733
11365,1547182551684,1.51837,3.35188,8.61865
11366,1547182551685,1.57755,3.35188,8.64401
11367,1547182551698,1.5493,3.32634,8.80216
11368,1547182551713,1.43434,3.28091,8.87509
11369,1547182551729,1.49133,3.34923,8.51549
11370,1547182551803,1.49869,3.37338,8.62032
11371,1547182551803,1.52499,3.38654,8.62689
11372,1547182551803,1.55132,3.39969,8.63347
11373,1547182551825,1.57089,3.40971,8.63828
11374,1547182551842,1.65729,3.52022,8.63324
11375,1547182551858,1.6055,3.49255,8.82916
11376,1547182551898,1.44728,3.41028,8.80887
11377,1547182551898,1.3105,3.38097,8.46689
11378,1547182551923,1.27568,3.38834,8.34521
11379,1547182551939,1.32391,3.43922,8.25665
11380,1547182551952,1.32501,3.44765,8.11911
11381,1547182551974,1.30368,3.46555,8.15572
11382,1547182552001,1.33461,3.36488,8.59421
11383,1547182552015,1.37138,3.40166,8.56563
11384,1547182552032,1.34613,3.45872,8.35603
11385,1547182552061,1.31378,3.46419,8.44583
11386,1547182552116,1.28244,3.45068,8.59827
11387,1547182552116,1.32835,3.45834,8.69012
11388,1547182552117,1.37428,3.46599,8.78198
11389,1547182552145,1.38565,3.53085,8.81268
11390,1547182552175,1.41214,3.57822,8.56001
11391,1547182552175,1.39905,3.61749,8.36359
11392,1547182552223,1.42989,3.60101,8.42069
11393,1547182552223,1.4726,3.57539,8.51463
11394,1547182552238,1.5289,3.5451,8.6577
11395,1547182552259,1.52948,3.53795,8.77235
11396,1547182552271,1.47585,3.52476,8.6978
11397,1547182552331,1.39623,3.58516,8.68915
11398,1547182552331,1.4884,3.60358,8.55087
11399,1547182552335,1.5706,3.62003,8.4276
11400,1547182552376,1.49113,3.52312,8.6747
11401,1547182552376,1.22496,3.41666,8.49724
11402,1547182552397,1.22708,3.45015,8.51567
11403,1547182552440,1.32512,3.47362,8.53636
11404,1547182552440,1.45255,3.45401,8.52655
11405,1547182552464,1.49399,3.44765,8.5472
11406,1547182552478,1.49399,3.43672,8.57812
11407,1547182552492,1.43033,3.4285,8.54576
11408,1547182552548,1.39156,3.4285,8.58769
11409,1547182552548,1.36174,3.4285,8.63988
11410,1547182552555,1.36844,3.41927,8.74121
11411,1547182552576,1.39821,3.49461,8.5378
11412,1547182552603,1.43373,3.51588,8.38409
11413,1547182552653,1.40204,3.45146,8.48123
11414,1547182552654,1.36371,3.41315,8.51955
11415,1547182552654,1.32539,3.37483,8.55786
11416,1547182552683,1.33728,3.3745,8.52684
11417,1547182552699,1.33054,3.38124,8.56041
11418,1547182552715,1.38019,3.38417,8.50192
11419,1547182552762,1.41737,3.39656,8.4659
11420,1547182552763,1.44289,3.40508,8.4659
11421,1547182552777,1.38571,3.43266,8.47757
11422,1547182552796,1.35463,3.3782,8.45729
11423,1547182552810,1.32217,3.33302,8.4279
11424,1547182552867,1.4138,3.36746,8.37239
11425,1547182552867,1.3954,3.34906,8.48276
11426,1547182552871,1.37906,3.33273,8.58083
11427,1547182552902,1.26237,3.27483,8.80847
11428,1547182552919,1.21994,3.2507,8.77434
11429,1547182552934,1.33356,3.29918,8.853
11430,1547182552974,1.34126,3.35808,8.82878
11431,1547182552975,1.312,3.36784,8.88731
11432,1547182553005,1.38303,3.29044,9.00316
11433,1547182553014,1.32045,3.29747,8.85474
11434,1547182553029,1.34462,3.29747,8.49262
11435,1547182553086,1.33397,3.28145,8.40785
11436,1547182553086,1.30428,3.2666,8.36331
11437,1547182553095,1.26488,3.2653,8.53422
11438,1547182553110,1.24498,3.1911,9.14038
11439,1547182553139,1.22874,3.2045,8.86096
11440,1547182553209,1.27058,3.25092,8.71722
11441,1547182553209,1.33485,3.28598,8.72307
11442,1547182553210,1.39914,3.32104,8.72893
11443,1547182553224,1.44604,3.33905,8.79497
11444,1547182553238,1.34395,3.26622,9.00755
11445,1547182553253,1.25661,3.25612,8.78644
11446,1547182553301,1.29002,3.3076,8.52809
11447,1547182553301,1.34941,3.37546,8.25667
11448,1547182553319,1.37906,3.41844,8.13934
11449,1547182553333,1.23836,3.35814,8.51121
11450,1547182553351,1.01645,3.18068,8.88538
11451,1547182553375,1.0327,3.24974,8.60629
11452,1547182553398,1.16008,3.3322,8.41879
11453,1547182553412,1.20668,3.31357,8.46153
11454,1547182553445,1.26414,3.33398,8.60562
11455,1547182553464,1.26414,3.37103,8.76118
11456,1547182553476,1.28525,3.34991,8.66017
11457,1547182553519,1.25795,3.32637,8.63176
11458,1547182553519,1.18892,3.3165,8.68106
11459,1547182553542,1.21271,3.32623,8.67041
11460,1547182553556,1.33636,3.36317,8.59653
11461,1547182553575,1.3102,3.37103,8.53113
11462,1547182553630,1.35597,3.3911,8.36943
11463,1547182553630,1.41583,3.41354,8.19737
11464,1547182553634,1.41574,3.44844,8.07286
11465,1547182553653,1.31099,3.34769,8.47209
11466,1547182553683,1.28639,3.34204,8.95352
11467,1547182553749,1.28993,3.36517,8.91988
11468,1547182553749,1.2587,3.30269,8.47459
11469,1547182553749,1.22745,3.24019,8.02933
11470,1547182553808,0.996933,3.75769,8.26825
11471,1547182553808,0.874085,3.91126,8.74428
11472,1547182553808,0.848389,3.87242,8.9267
11473,1547182553836,0.935013,3.86964,8.79852
11474,1547182553836,1.0554,3.89543,8.55775
11475,1547182553854,1.10146,3.97348,8.35225
11476,1547182553871,1.03473,4.09842,8.32649
11477,1547182553902,1.09204,4.11795,8.37007
11478,1547182553943,1.15454,4.11072,8.32137
11479,1547182553943,1.08847,4.16734,8.17978
11480,1547182553950,1.0343,4.21379,8.06367
11481,1547182553969,1.00032,4.21379,8.08067
11482,1547182553999,0.997818,4.13324,8.23816
11483,1547182554014,0.989899,4.02602,8.3533
11484,1547182554052,1.04144,3.99052,8.4162
11485,1547182554052,1.08182,4.00063,8.48685
11486,1547182554078,1.00212,4.05405,8.433
11487,1547182554093,0.965347,4.01845,8.27445
11488,1547182554109,1.00706,4.05249,8.05495
11489,1547182554161,1.02872,4.06056,8.04575
11490,1547182554161,1.04401,4.06056,8.06868
11491,1547182554176,1.01791,4.07832,8.30489
11492,1547182554188,0.87616,4.08209,8.67911
11493,1547182554219,0.850128,4.05318,8.41481
11494,1547182554272,0.903381,3.98407,8.239
11495,1547182554272,0.911346,3.93631,8.34248
11496,1547182554272,0.919311,3.88853,8.44597
11497,1547182554308,0.88446,3.81551,8.86812
11498,1547182554315,0.84198,3.79396,8.7119
11499,1547182554331,0.971512,3.78151,8.25478
11500,1547182554378,0.954178,3.81273,8.20125
11501,1547182554378,0.875443,3.83897,8.27998
11502,1547182554394,0.814758,3.82187,8.43867
11503,1547182554412,0.818893,3.7538,8.62946
11504,1547182554445,0.805115,3.75388,8.67505
